Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2018,1,10,20,30,0,0,0,0,4,-6.7,127.73,0.5,2.6,0.7,292,84.51,-4.5,1028,N/A
2018,1,10,21,30,0,0,0,0,7,-6.8,138.14,0.5,2.2,0.8,279,84.74,-4.6,1028,N/A
2018,1,10,22,30,0,0,0,0,7,-6.7,147.64,0.5,2.2,0.8,261,84.14,-4.4,1028,N/A
2018,1,10,23,30,0,0,0,0,7,-6.2,154.81,0.5,2.4,0.8,248,84.96,-4,1028,N/A
2018,1,11,0,30,0,0,0,0,7,-5.3,157.11,0.5,2.6,0.9,236,85.27,-3.2,1028,N/A
2018,1,11,1,30,0,0,0,0,4,-4.4,153.21,0.5,2.7,0.9,224,86.39,-2.4,1028,N/A
2018,1,11,2,30,0,0,0,0,0,-3.4,145.19,0.5,2.8,1,210,87.04,-1.5,1027,N/A
2018,1,11,3,30,0,0,0,0,7,-2.2,135.33,0.5,3,1.1,201,89.15,-0.6,1027,N/A
2018,1,11,4,30,0,0,0,0,4,-0.9,124.8,0.5,3.2,1.3,199,91.7,0.3,1026,N/A
2018,1,11,5,30,0,0,0,0,4,0.3,114.15,0.5,3.4,1.6,203,92.74,1.3,1026,N/A
2018,1,11,6,30,0,0,0,0,7,1.2,103.73,0.5,3.8,1.7,211,93.23,2.2,1025,N/A
2018,1,11,7,30,0,0,0,0,4,1.9,93.86,0.5,4.1,1.9,219,92.38,3,1025,N/A
2018,1,11,8,30,18,0,18,63,4,2.5,84.69,0.5,4.2,2,223,92.54,3.6,1024,N/A
2018,1,11,9,30,57,0,57,189,4,3.1,77.05,0.5,4.2,2.2,226,92.65,4.2,1024,N/A
2018,1,11,10,30,124,38,136,300,4,3.7,71.09,0.5,4.2,2.2,229,93.57,4.6,1024,N/A
2018,1,11,11,30,156,206,235,371,4,4,67.4,0.5,4.2,2.2,234,93.82,4.9,1023,N/A
2018,1,11,12,30,135,386,290,390,4,4.3,66.36,0.5,4.2,2.3,237,93.22,5.3,1023,N/A
2018,1,11,13,30,88,666,336,356,0,4.6,68.12,0.5,4.1,2.3,236,94.4,5.4,1022,N/A
2018,1,11,14,30,104,314,199,272,4,4.7,72.45,0.5,3.9,2.4,233,95.66,5.3,1022,N/A
2018,1,11,15,30,67,235,112,154,4,4.7,78.9,0.5,3.8,2.5,232,96.94,5.1,1022,N/A
2018,1,11,16,30,21,74,25,35,7,4.6,86.86,0.5,3.8,2.6,232,97.6,4.9,1022,N/A
2018,1,11,17,30,0,0,0,0,7,4.5,96.36,0.5,3.7,2.6,232,98.59,4.7,1023,N/A
2018,1,11,18,30,0,0,0,0,7,4.5,106.41,0.5,3.7,2.6,233,98.46,4.7,1023,N/A
2018,1,11,19,30,0,0,0,0,7,4.5,116.91,0.5,3.7,2.5,233,98.74,4.7,1023,N/A
2018,1,11,20,30,0,0,0,0,7,4.7,127.56,0.5,3.7,2.5,233,99,4.8,1023,N/A
2018,1,11,21,30,0,0,0,0,7,4.8,137.97,0.5,3.7,2.4,235,98.64,5,1023,N/A
2018,1,11,22,30,0,0,0,0,7,4.9,147.46,0.5,3.5,2.3,237,98.67,5.1,1022,N/A
2018,1,11,23,30,0,0,0,0,7,5,154.63,0.5,3.2,2.1,234,99.14,5.1,1022,N/A
2018,1,12,0,30,0,0,0,0,7,5,156.96,0.5,2.9,2.1,231,99.05,5.1,1022,N/A
2018,1,12,1,30,0,0,0,0,7,4.9,153.11,0.5,2.8,2,228,99.3,5,1022,N/A
2018,1,12,2,30,0,0,0,0,7,4.8,145.12,0.5,2.8,1.9,226,99.56,4.9,1022,N/A
2018,1,12,3,30,0,0,0,0,7,4.8,135.29,0.5,2.9,1.7,225,99.79,4.8,1022,N/A
2018,1,12,4,30,0,0,0,0,7,4.7,124.77,0.5,2.9,1.6,224,99.61,4.8,1022,N/A
2018,1,12,5,30,0,0,0,0,7,4.8,114.11,0.5,2.8,1.6,222,99.23,4.9,1022,N/A
2018,1,12,6,30,0,0,0,0,7,4.9,103.69,0.5,2.7,1.7,219,99.23,5,1022,N/A
2018,1,12,7,30,0,0,0,0,0,5.1,93.8,0.5,2.6,1.8,216,99,5.2,1022,N/A
2018,1,12,8,30,30,2,30,69,4,5.3,84.62,0.5,2.9,1.9,217,97.33,5.7,1022,N/A
2018,1,12,9,30,85,51,97,198,4,5.9,76.95,0.5,3.5,1.9,220,95.48,6.6,1022,N/A
2018,1,12,10,30,126,137,171,310,4,7,70.98,0.5,4,1.9,218,95.75,7.6,1021,N/A
2018,1,12,11,30,133,403,289,381,4,7.9,67.25,0.5,4.1,1.9,214,97.45,8.3,1020,N/A
2018,1,12,12,30,114,20,122,400,7,8.5,66.2,0.5,4.3,1.9,211,98.13,8.8,1019,N/A
2018,1,12,13,30,99,32,111,364,7,8.8,67.94,0.5,4.6,2,209,99.34,8.9,1018,N/A
2018,1,12,14,30,123,86,149,278,7,8.8,72.27,0.5,4.6,2.3,207,100,8.8,1018,N/A
2018,1,12,15,30,72,28,77,157,7,8.6,78.72,0.5,4.4,2.6,204,100,8.6,1017,N/A
2018,1,12,16,30,19,30,21,36,4,8.3,86.69,0.5,4.4,2.7,203,100,8.3,1017,N/A
2018,1,12,17,30,0,0,0,0,7,8.1,96.18,0.5,4.4,2.8,202,100,8.1,1017,N/A
2018,1,12,18,30,0,0,0,0,7,8,106.23,0.5,4.6,2.9,200,99.23,8.1,1016,N/A
2018,1,12,19,30,0,0,0,0,4,8.2,116.74,0.5,4.7,2.9,199,99.91,8.2,1016,N/A
2018,1,12,20,30,0,0,0,0,4,8.3,127.39,0.5,4.7,3.1,194,99.88,8.3,1015,N/A
2018,1,12,21,30,0,0,0,0,7,8.4,137.79,0.5,4.8,3.2,191,99.94,8.4,1014,N/A
2018,1,12,22,30,0,0,0,0,7,8.4,147.28,0.5,5.1,3.3,189,99.59,8.5,1013,N/A
2018,1,12,23,30,0,0,0,0,4,8.4,154.44,0.5,5.2,3.4,189,99.51,8.5,1012,N/A
2018,1,13,0,30,0,0,0,0,4,8.5,156.8,0.5,5.3,3.4,190,99.33,8.6,1011,N/A
2018,1,13,1,30,0,0,0,0,4,8.7,153,0.5,5.6,3.4,195,97.05,9.1,1011,N/A
2018,1,13,2,30,0,0,0,0,4,9.2,145.06,0.5,6.1,3.5,199,97.14,9.6,1010,N/A
2018,1,13,3,30,0,0,0,0,4,9.7,135.25,0.5,6.3,3.7,201,98.84,9.9,1010,N/A
2018,1,13,4,30,0,0,0,0,4,9.9,124.73,0.5,6.1,3.8,201,98.09,10.2,1009,N/A
2018,1,13,5,30,0,0,0,0,8,10.3,114.07,0.5,5.9,3.6,199,100,10.3,1009,N/A
2018,1,13,6,30,0,0,0,0,8,10,103.64,0.5,5.6,3.4,196,100,10,1008,N/A
2018,1,13,7,30,0,0,0,0,4,9.9,93.74,0.5,5.5,3.3,192,100,9.9,1008,N/A
2018,1,13,8,30,22,20,24,64,4,9.8,84.54,0.5,5.7,3.4,189,100,9.8,1007,N/A
2018,1,13,9,30,44,41,53,188,4,9.8,76.85,0.5,5.8,3.5,189,99.72,9.8,1006,N/A
2018,1,13,10,30,123,147,171,298,7,9.7,70.85,0.5,5.9,3.6,190,98.28,10,1005,N/A
2018,1,13,11,30,145,77,175,366,7,9.9,67.1,0.5,5.9,3.5,190,97.78,10.2,1004,N/A
2018,1,13,12,30,123,13,128,386,7,10.1,66.03,0.5,6,3.5,189,97.66,10.5,1003,N/A
2018,1,13,13,30,157,160,218,353,8,10.5,67.76,0.5,6.3,3.7,187,98.35,10.8,1001,N/A
2018,1,13,14,30,91,0,91,272,8,10.8,72.08,0.5,6.7,4,189,98.71,11,1001,N/A
2018,1,13,15,30,52,28,58,155,8,10.9,78.53,0.5,6.7,3.9,199,98.97,11.1,1002,N/A
2018,1,13,16,30,17,14,18,37,7,10.9,86.51,0.5,6.2,3.3,210,100,10.9,1003,N/A
2018,1,13,17,30,0,0,0,0,7,10.2,96,0.5,5.1,2.6,218,100,10.2,1004,N/A
2018,1,13,18,30,0,0,0,0,7,9.3,106.05,0.5,4.1,2.1,225,100,9.3,1006,N/A
2018,1,13,19,30,0,0,0,0,3,8.9,116.56,0.5,3.9,2,229,100,8.9,1007,N/A
2018,1,13,20,30,0,0,0,0,3,7.5,127.21,0.5,3.5,1.5,245,100,7.5,1009,N/A
2018,1,13,21,30,0,0,0,0,3,6.2,137.61,0.5,3.2,1.3,255,100,6.2,1010,N/A
2018,1,13,22,30,0,0,0,0,3,4.9,147.09,0.5,3.1,1.2,264,100,4.9,1012,N/A
2018,1,13,23,30,0,0,0,0,3,3.3,154.25,0.5,3.2,1.2,274,98.12,3.6,1013,N/A
2018,1,14,0,30,0,0,0,0,3,1.3,156.63,0.5,3.5,1.1,286,93.92,2.2,1014,N/A
2018,1,14,1,30,0,0,0,0,4,-0.8,152.88,0.5,3.6,1.1,297,89.8,0.7,1016,N/A
2018,1,14,2,30,0,0,0,0,4,-2.6,144.98,0.5,3.7,1,307,86.31,-0.6,1017,N/A
2018,1,14,3,30,0,0,0,0,4,-3.8,135.19,0.5,3.6,1,315,84.21,-1.5,1018,N/A
2018,1,14,4,30,0,0,0,0,4,-4.3,124.68,0.5,3.4,0.9,321,84.19,-2,1019,N/A
2018,1,14,5,30,0,0,0,0,4,-4.5,114.02,0.5,3.2,0.9,328,85.3,-2.4,1020,N/A
2018,1,14,6,30,0,0,0,0,4,-4.9,103.58,0.5,3.3,0.8,336,85.15,-2.8,1021,N/A
2018,1,14,7,30,0,0,0,0,7,-5.6,93.67,0.5,3.3,0.8,342,82.68,-3.1,1023,N/A
2018,1,14,8,30,32,22,34,76,4,-6.4,84.45,0.5,3.3,0.7,344,77.09,-2.9,1024,N/A
2018,1,14,9,30,78,10,80,214,6,-6.7,76.74,0.5,3.2,0.7,342,72.19,-2.4,1025,N/A
2018,1,14,10,30,128,46,143,333,6,-6.8,70.71,0.5,3.2,0.7,340,68.89,-1.8,1025,N/A
2018,1,14,11,30,137,7,140,407,6,-6.6,66.94,0.5,3.2,0.7,339,66.5,-1.2,1025,N/A
2018,1,14,12,30,148,13,153,429,6,-6.6,65.85,0.5,3.2,0.7,341,65.47,-0.9,1025,N/A
2018,1,14,13,30,133,6,135,395,6,-6.6,67.56,0.5,3.2,0.7,345,65.15,-0.9,1026,N/A
2018,1,14,14,30,101,9,104,310,7,-6.7,71.88,0.5,3.2,0.7,348,66.01,-1.2,1027,N/A
2018,1,14,15,30,48,0,48,186,7,-6.9,78.33,0.5,3,0.6,349,67.21,-1.6,1028,N/A
2018,1,14,16,30,13,29,15,50,6,-7,86.31,0.5,3,0.6,353,68.65,-2,1030,N/A
2018,1,14,17,30,0,0,0,0,6,-7.1,95.81,0.5,3,0.6,178,68.97,-2.2,1031,N/A
2018,1,14,18,30,0,0,0,0,7,-7.3,105.87,0.5,3.1,0.6,3,69.64,-2.5,1032,N/A
2018,1,14,19,30,0,0,0,0,6,-7.5,116.38,0.5,3.1,0.6,5,69.05,-2.6,1032,N/A
2018,1,14,20,30,0,0,0,0,7,-7.7,127.03,0.5,3.2,0.5,14,69.79,-3,1033,N/A
2018,1,14,21,30,0,0,0,0,6,-8.1,137.42,0.5,3.3,0.5,19,69.53,-3.3,1034,N/A
2018,1,14,22,30,0,0,0,0,6,-8.4,146.9,0.5,3.2,0.5,23,69.24,-3.6,1035,N/A
2018,1,14,23,30,0,0,0,0,6,-8.8,154.05,0.5,3.3,0.4,23,69.33,-4,1035,N/A
2018,1,15,0,30,0,0,0,0,6,-9.1,156.45,0.5,3.4,0.4,21,69.46,-4.4,1036,N/A
2018,1,15,1,30,0,0,0,0,6,-9.5,152.76,0.5,3.5,0.3,21,69.08,-4.7,1036,N/A
2018,1,15,2,30,0,0,0,0,6,-9.8,144.9,0.5,3.6,0.3,21,68.98,-5,1036,N/A
2018,1,15,3,30,0,0,0,0,6,-10,135.13,0.5,3.7,0.3,22,68.76,-5.2,1036,N/A
2018,1,15,4,30,0,0,0,0,6,-10.1,124.63,0.5,3.8,0.3,22,68.76,-5.3,1036,N/A
2018,1,15,5,30,0,0,0,0,9,-10,113.97,0.5,3.9,0.2,25,69.86,-5.4,1037,N/A
2018,1,15,6,30,0,0,0,0,9,-9.7,103.52,0.5,3.8,0.2,28,72.09,-5.5,1037,N/A
2018,1,15,7,30,0,0,0,0,6,-9.3,93.59,0.5,3.9,0.3,30,74.7,-5.5,1038,N/A
2018,1,15,8,30,33,306,63,83,4,-8.8,84.35,0.5,4,0.3,32,75.05,-5.1,1038,N/A
2018,1,15,9,30,59,514,178,227,4,-8.6,76.62,0.5,4.1,0.3,38,71.81,-4.3,1038,N/A
2018,1,15,10,30,58,758,310,349,4,-8.5,70.57,0.5,4.1,0.3,44,67.57,-3.4,1038,N/A
2018,1,15,11,30,107,563,329,420,4,-8.5,66.78,0.5,4.1,0.4,47,64.07,-2.6,1037,N/A
2018,1,15,12,30,99,627,357,438,4,-8.4,65.66,0.5,4,0.5,49,62.16,-2.1,1036,N/A
2018,1,15,13,30,148,280,256,400,7,-8.3,67.37,0.5,4.1,0.7,50,61.33,-1.8,1035,N/A
2018,1,15,14,30,102,2,103,312,6,-8.1,71.68,0.5,4.3,0.8,50,61.95,-1.8,1034,N/A
2018,1,15,15,30,64,0,64,185,6,-8,78.13,0.5,4.3,1,49,64.54,-2.2,1034,N/A
2018,1,15,16,30,18,12,19,50,6,-7.8,86.12,0.5,4.5,1.2,47,68.06,-2.7,1034,N/A
2018,1,15,17,30,0,0,0,0,6,-7.5,95.62,0.5,4.7,1.4,46,72.26,-3.2,1034,N/A
2018,1,15,18,30,0,0,0,0,6,-7.1,105.68,0.5,4.8,1.5,43,76.39,-3.5,1033,N/A
2018,1,15,19,30,0,0,0,0,6,-6.6,116.2,0.5,4.8,1.5,40,80.41,-3.7,1033,N/A
2018,1,15,20,30,0,0,0,0,6,-6.3,126.84,0.5,5.1,1.6,39,83.53,-3.9,1031,N/A
2018,1,15,21,30,0,0,0,0,6,-6.1,137.24,0.5,5.2,1.6,37,85.6,-4,1029,N/A
2018,1,15,22,30,0,0,0,0,6,-5.8,146.7,0.5,5,1.6,36,86.99,-4,1028,N/A
2018,1,15,23,30,0,0,0,0,6,-5.7,153.85,0.5,4.9,1.6,33,87.21,-3.9,1026,N/A
2018,1,16,0,30,0,0,0,0,6,-5.5,156.27,0.5,4.7,1.6,27,88.32,-3.9,1025,N/A
2018,1,16,1,30,0,0,0,0,7,-5.4,152.63,0.5,4.6,1.5,21,88.68,-3.8,1024,N/A
2018,1,16,2,30,0,0,0,0,4,-5.2,144.81,0.5,4.4,1.4,189,88.33,-3.6,1023,N/A
2018,1,16,3,30,0,0,0,0,4,-5.1,135.06,0.5,4.3,1.3,352,88.25,-3.4,1024,N/A
2018,1,16,4,30,0,0,0,0,4,-4.9,124.57,0.5,4.4,1.2,346,88.45,-3.3,1024,N/A
2018,1,16,5,30,0,0,0,0,4,-4.8,113.91,0.5,4.5,1.1,352,89.15,-3.3,1024,N/A
2018,1,16,6,30,0,0,0,0,4,-4.7,103.45,0.5,4.2,0.9,184,90.39,-3.4,1024,N/A
2018,1,16,7,30,0,0,0,0,4,-4.7,93.51,0.5,3.7,0.9,8,89.89,-3.3,1024,N/A
2018,1,16,8,30,37,80,45,77,4,-4.6,84.26,0.5,3.2,0.9,178,86.86,-2.7,1024,N/A
2018,1,16,9,30,84,248,142,214,4,-4.3,76.5,0.5,2.8,0.9,347,84.33,-2,1026,N/A
2018,1,16,10,30,103,448,253,332,4,-4.1,70.43,0.5,2.4,0.9,337,82.16,-1.5,1026,N/A
2018,1,16,11,30,137,411,300,405,4,-4,66.61,0.5,2.2,1,320,80.18,-1,1026,N/A
2018,1,16,12,30,166,277,281,427,4,-3.7,65.47,0.5,2.1,1,304,79.34,-0.6,1026,N/A
2018,1,16,13,30,147,316,270,394,4,-3.5,67.16,0.5,2.2,1,296,79.34,-0.4,1026,N/A
2018,1,16,14,30,122,88,150,310,4,-3.4,71.47,0.5,2.4,1,294,79.49,-0.3,1026,N/A
2018,1,16,15,30,64,7,65,187,4,-3.4,77.93,0.5,2.5,0.9,296,81.42,-0.6,1027,N/A
2018,1,16,16,30,16,0,16,52,4,-3.7,85.93,0.5,2.6,0.9,302,83.9,-1.3,1028,N/A
2018,1,16,17,30,0,0,0,0,4,-4.3,95.43,0.5,2.8,0.9,309,85.1,-2.1,1028,N/A
2018,1,16,18,30,0,0,0,0,4,-4.7,105.5,0.5,2.8,0.9,314,87.38,-2.9,1029,N/A
2018,1,16,19,30,0,0,0,0,4,-5.1,116.01,0.5,2.8,0.9,316,87.38,-3.3,1029,N/A
2018,1,16,20,30,0,0,0,0,4,-5.5,126.66,0.5,2.7,0.9,319,89.62,-4,1029,N/A
2018,1,16,21,30,0,0,0,0,4,-5.8,137.04,0.5,2.6,0.9,322,90.03,-4.4,1029,N/A
2018,1,16,22,30,0,0,0,0,7,-6,146.5,0.5,2.3,1,325,89.69,-4.6,1029,N/A
2018,1,16,23,30,0,0,0,0,7,-6.2,153.64,0.5,2.1,1,328,88.01,-4.5,1029,N/A
2018,1,17,0,30,0,0,0,0,7,-6.2,156.08,0.5,1.8,1,332,85.76,-4.2,1029,N/A
2018,1,17,1,30,0,0,0,0,7,-6.2,152.49,0.5,1.6,1,337,84.34,-4,1029,N/A
2018,1,17,2,30,0,0,0,0,7,-6.3,144.71,0.5,1.4,1,344,82.77,-3.8,1029,N/A
2018,1,17,3,30,0,0,0,0,6,-6.4,134.99,0.5,1.2,1,353,81,-3.6,1029,N/A
2018,1,17,4,30,0,0,0,0,7,-6.4,124.5,0.5,1.1,1.1,187,80.09,-3.5,1029,N/A
2018,1,17,5,30,0,0,0,0,6,-6.4,113.84,0.5,0.9,1.1,23,79.42,-3.4,1029,N/A
2018,1,17,6,30,0,0,0,0,7,-6.5,103.38,0.5,0.7,1.2,43,78.62,-3.3,1029,N/A
2018,1,17,7,30,0,0,0,0,7,-6.4,93.42,0.5,0.7,1.2,64,77.88,-3.1,1029,N/A
2018,1,17,8,30,37,61,43,72,7,-6.2,84.15,0.5,0.8,1.2,79,77.08,-2.7,1029,N/A
2018,1,17,9,30,91,143,125,205,7,-5.6,76.37,0.5,1,1.3,88,77.87,-2.3,1029,N/A
2018,1,17,10,30,136,117,175,320,7,-5,70.27,0.5,1.2,1.3,95,78.62,-1.8,1028,N/A
2018,1,17,11,30,169,175,239,393,6,-4.5,66.43,0.5,1.3,1.3,98,79.54,-1.4,1027,N/A
2018,1,17,12,30,177,174,250,415,6,-3.9,65.27,0.5,1.6,1.3,98,80.55,-1,1026,N/A
2018,1,17,13,30,162,72,190,383,6,-3.4,66.95,0.5,1.9,1.3,94,82.1,-0.7,1025,N/A
2018,1,17,14,30,127,82,153,299,6,-2.8,71.26,0.5,2.4,1.4,87,84.29,-0.5,1024,N/A
2018,1,17,15,30,81,89,100,179,7,-2.3,77.73,0.5,2.9,1.4,82,87,-0.4,1022,N/A
2018,1,17,16,30,26,23,28,50,6,-1.8,85.74,0.5,3.3,1.5,82,89.61,-0.3,1021,N/A
2018,1,17,17,30,0,0,0,0,6,-1.3,95.23,0.5,3.7,1.6,83,92.05,-0.2,1020,N/A
2018,1,17,18,30,0,0,0,0,6,-0.8,105.31,0.5,4,1.6,86,94,0.1,1018,N/A
2018,1,17,19,30,0,0,0,0,6,-0.2,115.82,0.5,4.1,1.7,89,97.43,0.2,1017,N/A
2018,1,17,20,30,0,0,0,0,7,0.3,126.47,0.5,4,1.8,99,97.51,0.6,1014,N/A
2018,1,17,21,30,0,0,0,0,6,0.5,136.85,0.5,3.5,1.9,110,96.8,1,1012,N/A
2018,1,17,22,30,0,0,0,0,6,1,146.29,0.5,2.6,1.9,140,96.13,1.6,1010,N/A
2018,1,17,23,30,0,0,0,0,7,1.8,153.43,0.5,1.9,1.9,200,97.89,2.1,1008,N/A
2018,1,18,0,30,0,0,0,0,7,2.2,155.89,0.5,2.2,1.8,254,100,2.2,1007,N/A
2018,1,18,1,30,0,0,0,0,6,1.8,152.34,0.5,2.7,1.7,276,100,1.8,1006,N/A
2018,1,18,2,30,0,0,0,0,6,1.1,144.61,0.5,3.1,1.5,282,100,1.1,1007,N/A
2018,1,18,3,30,0,0,0,0,7,0.2,134.9,0.5,3.2,1.3,287,100,0.2,1007,N/A
2018,1,18,4,30,0,0,0,0,7,-0.6,124.43,0.5,3.2,1.1,293,99.8,-0.6,1007,N/A
2018,1,18,5,30,0,0,0,0,7,-1.6,113.77,0.5,3.2,0.9,300,97.54,-1.3,1007,N/A
2018,1,18,6,30,0,0,0,0,7,-2.4,103.29,0.5,3,0.8,304,96.02,-1.8,1008,N/A
2018,1,18,7,30,0,0,0,0,7,-2.8,93.32,0.5,2.8,0.7,305,94.54,-2,1008,N/A
2018,1,18,8,30,35,268,63,83,6,-2.8,84.04,0.5,2.7,0.7,306,92.36,-1.7,1008,N/A
2018,1,18,9,30,65,478,179,224,7,-2.3,76.24,0.5,2.4,0.7,309,91.24,-1.1,1009,N/A
2018,1,18,10,30,78,624,290,346,7,-1.6,70.11,0.5,2.2,0.7,311,90.71,-0.3,1008,N/A
2018,1,18,11,30,137,374,288,424,4,-1,66.24,0.5,2,0.6,308,90.74,0.3,1008,N/A
2018,1,18,12,30,165,92,204,447,4,-0.8,65.07,0.5,1.9,0.6,301,90.13,0.6,1007,N/A
2018,1,18,13,30,150,322,277,414,7,-0.7,66.74,0.5,1.8,0.6,296,90.42,0.7,1007,N/A
2018,1,18,14,30,94,400,224,329,7,-0.7,71.05,0.5,1.7,0.6,301,91.3,0.6,1006,N/A
2018,1,18,15,30,72,324,142,202,7,-0.7,77.52,0.5,1.9,0.6,316,92.84,0.3,1006,N/A
2018,1,18,16,30,29,144,40,61,6,-1.2,85.54,0.5,2.5,0.5,335,92.71,-0.2,1006,N/A
2018,1,18,17,30,0,0,0,0,7,-1.8,95.03,0.5,2.7,0.5,344,94.89,-1.1,1006,N/A
2018,1,18,18,30,0,0,0,0,7,-3.1,105.11,0.5,2.8,0.5,347,95.34,-2.5,1006,N/A
2018,1,18,19,30,0,0,0,0,7,-4.7,115.63,0.5,3,0.4,348,90.98,-3.4,1006,N/A
2018,1,18,20,30,0,0,0,0,4,-5.1,126.28,0.5,3.1,0.4,176,91.82,-4,1005,N/A
2018,1,18,21,30,0,0,0,0,4,-5.5,136.65,0.5,3.1,0.4,4,93.77,-4.6,1005,N/A
2018,1,18,22,30,0,0,0,0,4,-6.4,146.09,0.5,3.2,0.4,6,93.65,-5.5,1005,N/A
2018,1,18,23,30,0,0,0,0,0,-7.2,153.21,0.5,3.2,0.4,7,92.54,-6.2,1006,N/A
2018,1,19,0,30,0,0,0,0,7,-7.6,155.68,0.5,3.3,0.4,7,90.9,-6.4,1006,N/A
2018,1,19,1,30,0,0,0,0,7,-7.8,152.19,0.5,3.7,0.4,4,91.82,-6.7,1005,N/A
2018,1,19,2,30,0,0,0,0,4,-8.1,144.5,0.5,3.7,0.4,181,91.48,-6.9,1005,N/A
2018,1,19,3,30,0,0,0,0,4,-8.2,134.82,0.5,3.6,0.4,359,92.59,-7.2,1005,N/A
2018,1,19,4,30,0,0,0,0,4,-8.5,124.35,0.5,3.5,0.4,357,93.15,-7.6,1005,N/A
2018,1,19,5,30,0,0,0,0,4,-8.8,113.68,0.5,3.5,0.4,353,92.63,-7.8,1006,N/A
2018,1,19,6,30,0,0,0,0,4,-8.9,103.21,0.5,3.5,0.4,347,91.31,-7.7,1007,N/A
2018,1,19,7,30,0,0,0,0,4,-8.7,93.22,0.5,3.5,0.4,344,88.98,-7.2,1007,N/A
2018,1,19,8,30,38,191,58,88,4,-8.2,83.92,0.5,3.3,0.4,341,86.41,-6.3,1008,N/A
2018,1,19,9,30,70,456,180,235,4,-7.7,76.09,0.5,3,0.4,339,84,-5.4,1008,N/A
2018,1,19,10,30,66,752,324,356,0,-7.4,69.94,0.5,2.7,0.5,333,81.28,-4.7,1008,N/A
2018,1,19,11,30,99,622,351,431,8,-7.2,66.05,0.5,2.6,0.5,324,79.52,-4.2,1007,N/A
2018,1,19,12,30,113,586,362,451,8,-7,64.86,0.5,2.7,0.6,315,79.06,-3.9,1007,N/A
2018,1,19,13,30,158,100,198,418,7,-6.8,66.52,0.5,3,0.6,311,79.84,-3.8,1008,N/A
2018,1,19,14,30,98,23,106,330,7,-6.6,70.83,0.5,3.3,0.7,313,81.23,-3.9,1008,N/A
2018,1,19,15,30,37,0,37,204,7,-6.7,77.3,0.5,3.3,0.7,318,82.82,-4.2,1009,N/A
2018,1,19,16,30,31,97,39,63,4,-7.1,85.34,0.5,3.2,0.7,322,85.86,-5.1,1010,N/A
2018,1,19,17,30,0,0,0,0,4,-8.3,94.83,0.5,3.1,0.7,322,85.91,-6.3,1010,N/A
2018,1,19,18,30,0,0,0,0,4,-9,104.92,0.5,3,0.7,321,85.33,-7,1011,N/A
2018,1,19,19,30,0,0,0,0,4,-9.2,115.44,0.5,2.8,0.7,320,84.78,-7.1,1011,N/A
2018,1,19,20,30,0,0,0,0,4,-9.3,126.09,0.5,2.2,0.7,303,85.59,-7.3,1011,N/A
2018,1,19,21,30,0,0,0,0,8,-9.4,136.46,0.5,2.1,0.7,281,86.82,-7.6,1011,N/A
2018,1,19,22,30,0,0,0,0,4,-9.4,145.87,0.5,2.3,0.8,264,86.91,-7.6,1011,N/A
2018,1,19,23,30,0,0,0,0,4,-9.1,152.98,0.5,2.5,0.8,256,87.56,-7.4,1010,N/A
2018,1,20,0,30,0,0,0,0,4,-8.7,155.47,0.5,2.5,0.8,246,88.02,-7.1,1010,N/A
2018,1,20,1,30,0,0,0,0,4,-8.5,152.03,0.5,2.5,0.9,234,87.23,-6.7,1009,N/A
2018,1,20,2,30,0,0,0,0,4,-8.1,144.38,0.5,2.5,0.9,223,86.04,-6.1,1009,N/A
2018,1,20,3,30,0,0,0,0,4,-7.5,134.72,0.5,2.5,1,211,85.85,-5.5,1008,N/A
2018,1,20,4,30,0,0,0,0,4,-6.9,124.26,0.5,2.8,1.1,199,85.33,-4.8,1007,N/A
2018,1,20,5,30,0,0,0,0,4,-5.8,113.6,0.5,3.2,1.2,190,84.62,-3.6,1007,N/A
2018,1,20,6,30,0,0,0,0,4,-4.1,103.11,0.5,3.6,1.3,189,84.62,-1.9,1006,N/A
2018,1,20,7,30,0,0,0,0,7,-2.2,93.11,0.5,4,1.5,193,87.72,-0.4,1005,N/A
2018,1,20,8,30,22,0,22,76,6,-0.7,83.8,0.5,4.2,1.6,200,90.27,0.7,1003,N/A
2018,1,20,9,30,53,0,53,210,6,0.2,75.95,0.5,4.5,1.7,207,92.71,1.3,1001,N/A
2018,1,20,10,30,127,24,135,328,6,0.7,69.77,0.5,4.8,1.6,212,92.92,1.7,1000,N/A
2018,1,20,11,30,156,33,170,403,6,0.8,65.85,0.5,5.1,1.6,214,91.2,2.1,998,N/A
2018,1,20,12,30,178,65,206,426,6,0.9,64.64,0.5,5.4,1.5,219,89.96,2.4,996,N/A
2018,1,20,13,30,85,0,85,394,6,1.2,66.3,0.5,5.6,1.5,228,89.33,2.8,995,N/A
2018,1,20,14,30,107,79,133,314,7,1.6,70.6,0.5,5.5,1.3,239,90.28,3,995,N/A
2018,1,20,15,30,86,88,106,194,6,1.7,77.08,0.5,5.2,1.1,250,91.77,2.9,995,N/A
2018,1,20,16,30,28,164,42,60,0,1.6,85.14,0.5,4.8,0.8,261,93.5,2.5,996,N/A
2018,1,20,17,30,0,0,0,0,7,1.2,94.63,0.5,4.4,0.7,267,94.62,2,997,N/A
